0.1	1.263219567409136	1.1220461503665884
0.11	1.2469436996281242	1.1288369773985025
0.12	1.2277702372523875	1.1313602273947034
0.13	1.209004921058503	1.1288116185956134
0.14	1.1909437168079011	1.1206508216395867
0.15	1.1726024906647161	1.1109515522481301
0.16	1.153209738648145	1.0983992179642659
0.17	1.1407484439495732	1.0752143916061367
0.18	1.1180834277092402	1.069180785436723
0.19	1.1038675604046457	1.051442776035184
0.2	1.088180315048366	1.034073928269624
0.21	1.0718311574657777	1.0178070958265208
0.22	1.0548741357044964	1.0023473800916174
0.23	1.038452965757615	0.9875662537604931
0.24	1.0217749229352744	0.9734066285374743
0.25	1.005707012232076	0.9599030822366678
0.26	0.9918109309309515	0.9468608363499192
0.27	0.978495239059589	0.9341348972357755
0.28	0.9657742246178594	0.922217301268033
0.29	0.9536774926390594	0.9097816740461188
0.3	0.940400564032388	0.8958371905967553
0.31	0.9303499151680248	0.8843203030101207
0.32	0.9211597370683913	0.8737862287152959
0.33	0.9124606193542448	0.8636509068481205
0.34	0.9051514224250868	0.854240694721397
0.35000000000000003	0.8982162745713185	0.8454554643896667
0.36	0.8918820033739022	0.8370277944026621
0.37	0.885870342739306	0.8292090354122835
0.38	0.8803843918298073	0.8221067487058217
0.39	0.8757799922765708	0.8155553453094068
0.4	0.8712834606022403	0.8098148157101684
0.41000000000000003	0.8672050399447873	0.8045746606666794
0.42	0.8636649673113382	0.7999639848138009
0.43	0.8605588174523517	0.7957895512674538
0.44	0.8578290801104376	0.7922427699523547
0.45	0.8555819616609432	0.7892425532761965
0.46	0.8538950567843134	0.7868424408575754
0.47000000000000003	0.852537318207986	0.7851180981659286
0.48	0.8515319595961856	0.7839616563734682
0.49	0.8511151896528252	0.7833193830250825
0.5	0.8511431260617106	0.7831914749681494
